公告,#genre#
延边卫视,http://live.ybtvyun.com/video/s10006-28bc40431485/index.m3u8$LR•IPV4『线路2』
延边卫视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8#$LR•IPV4『线路3』
延边卫视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8$LR•IPV4『线路4』
延边卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8708&tk=a0c4f6cfaba3$LR•IPV4『线路5』
延边卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4179&tk=f6cc1e0a0e1a$LR•IPV4『线路6』
延边卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2993&tk=e640d0a1bf70$LR•IPV4『线路7』
延边卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2354&tk=b53028476470$LR•IPV4『线路8』
延边卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0789&tk=a0c4f6cfaba3$LR•IPV4『线路9』
延边卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1400&tk=e640d0a1bf70$LR•IPV4『线路10』
延边卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8584&tk=2aca1ad9a849$LR•IPV4『线路11』
延边卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3578&tk=e640d0a1bf70$LR•IPV4『线路12』
延边卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0970&tk=2aca1ad9a849$LR•IPV4『线路13』
延边卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7445&tk=2aca1ad9a849$LR•IPV4『线路14』
延边卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4231&tk=b53028476470$LR•IPV4『线路15』
延边卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5780&tk=e503191f8e20$LR•IPV4『线路16』
延边卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9471&tk=e503191f8e20$LR•IPV4『线路17』
延边卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0879&tk=b53028476470$LR•IPV4『线路18』
港·澳·台,#genre#
凤凰中文,http://cdn5.1678520.xyz/live/live2.1.php?id=fhzw$LR•IPV4『线路1』
凤凰中文,http://cdn5.1678520.xyz:80/live/live2.1.php?id=fhzw$LR•IPV4『线路2』
凤凰中文,http://cdn.163189.xyz/live/fhzw/stream.m3u8$LR•IPV4『线路3』
凤凰中文,https://cdn.163189.xyz/live/fhzw/stream.m3u8$LR•IPV4『线路4』
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G.m3u8$LR•IPV4『线路5』
凤凰中文,http://cdn5.1678520.xyz/live/?id=fhzw$LR•IPV4『线路6』
凤凰中文,http://aktv_stream1.m16tv.cfd/stream/aktv/null-3/AKTV.m3u8$LR•IPV4『线路7』
凤凰中文,http://live4play.uk/livehttpplay?channel_id=20065$LR•IPV4『线路8』
凤凰中文,http://live4play.uk/livehttpplay?channel_id=30014$LR•IPV4『线路9』
凤凰中文,https://cdn.iptv8k.top/dl/jrys.php?id=19&time=20240926215313&ip=111.229.253.40$LR•IPV4『线路10』
凤凰中文,http://aktv_stream.m16tv.cfd/stream/aktv/null-3/AKTV.m3u8$LR•IPV4『线路11』
凤凰中文,http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8$LR•IPV4『线路12』
凤凰中文,http://aktv-stream.m16tv.cfd/stream/aktv/null-3/AKTV.m3u8$LR•IPV4『线路13』
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw$LR•IPV4『线路14』
凤凰中文,http://162.62.120.19/qctv.fengshows.cn/live/0701pcc72.flv$LR•IPV4『线路15』
凤凰中文,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6705&tk=e640d0a1bf70$LR•IPV4『线路16』
凤凰中文,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8654&tk=e503191f8e20$LR•IPV4『线路17』
凤凰中文,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7378&tk=e640d0a1bf70$LR•IPV4『线路18』
凤凰资讯,http://cdn5.1678520.xyz/live/live2.1.php?id=fhzx$LR•IPV4『线路1』
凤凰资讯,http://cdn3.163189.xyz/live/fhzx/stream.m3u8$LR•IPV4『线路2』
凤凰资讯,http://cdn5.1678520.xyz/live/?id=fhzx$LR•IPV4『线路3』
凤凰资讯,http://cdn5.1678520.xyz:80/live/live2.1.php?id=fhzx$LR•IPV4『线路4』
凤凰资讯,https://cdn3.163189.xyz/live/fhzx/stream.m3u8$LR•IPV4『线路5』
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8$LR•IPV4『线路6』
凤凰资讯,http://wo.xiang.lai.ge.bi.jiao.chang.de.yu.ming.wan.wan.jie.xi.bu.zhi.dao.ke.bu.ke.xing.hk3.345888.xyz.cdn.cloudflare.net/gt/aktv.php?variable=null-4$LR•IPV4『线路7』
凤凰资讯,http://aktv-stream.m16tv.cfd/stream/aktv/null-4/AKTV.m3u8$LR•IPV4『线路8』
凤凰资讯,http://live4play.uk/livehttpplay?channel_id=20066$LR•IPV4『线路9』
凤凰资讯,http://live4play.uk/livehttpplay?channel_id=30015$LR•IPV4『线路10』
凤凰资讯,http://aktv_stream1.m16tv.cfd/stream/aktv/null-4/AKTV.m3u8$LR•IPV4『线路11』
凤凰资讯,http://aktv_stream.m16tv.cfd/stream/aktv/null-4/AKTV.m3u8$LR•IPV4『线路12』
凤凰资讯,http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8$LR•IPV4『线路13』
凤凰资讯,http://162.62.120.19/qctv.fengshows.cn/live/0701pin72.flv$LR•IPV4『线路14』
凤凰资讯,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7405&tk=e640d0a1bf70$LR•IPV4『线路15』
凤凰资讯,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9310&tk=e640d0a1bf70$LR•IPV4『线路16』
凤凰资讯,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1581&tk=e503191f8e20$LR•IPV4『线路17』
凤凰资讯,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5282&tk=2aca1ad9a849$LR•IPV4『线路18』
凤凰香港,http://wo.xiang.lai.ge.bi.jiao.chang.de.yu.ming.wan.wan.jie.xi.bu.zhi.dao.ke.bu.ke.xing.hk3.345888.xyz.cdn.cloudflare.net/gt/aktv.php?variable=null-5$LR•IPV4『线路1』
凤凰香港,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8$LR•IPV4『线路2』
凤凰香港,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk$LR•IPV4『线路3』
凤凰香港,http://aktv-stream.m16tv.cfd/stream/aktv/null-5/AKTV.m3u8$LR•IPV4『线路4』
凤凰香港,http://aktv_stream1.m16tv.cfd/stream/aktv/null-5/AKTV.m3u8$LR•IPV4『线路5』
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk$LR•IPV4『线路6』
凤凰香港,https://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8$LR•IPV4『线路7』
凤凰香港,http://live4play.uk/livehttpplay?channel_id=20067$LR•IPV4『线路8』
凤凰香港,http://live4play.uk/livehttpplay?channel_id=30016$LR•IPV4『线路9』
凤凰香港,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn$LR•IPV4『线路10』
凤凰香港,https://cdn.iptv8k.top/dl/jrys.php?id=18&time=20240926215313&ip=111.229.253.40$LR•IPV4『线路11』
凤凰香港,http://162.62.120.19/qctv.fengshows.cn/live/0701phk72.flv$LR•IPV4『线路12』
凤凰香港,https://pixman.mytvsuper.com.mp/Smart.php?id=hkphoenix_twn$LR•IPV4『线路13』
凤凰香港,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk2$LR•IPV4『线路14』
凤凰香港,http://50.7.234.10:8278/hkphoenix_twn/playlist.m3u8?tid=MD0D2495250724952507&ct=19249&tsum=b1c0a577a7f4aaa9af143d124ba24a40$LR•IPV4『线路15』
凤凰香港,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5588&tk=2aca1ad9a849$LR•IPV4『线路16』
凤凰香港,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3523&tk=7877e7cc41c7$LR•IPV4『线路17』
凤凰香港,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4861&tk=e640d0a1bf70$LR•IPV4『线路18』
凤凰卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&amp;wsIPSercert=8de23d0849e78e3b16ec92a2092354$LR•IPV4『线路1』
凤凰卫视,https://pixman.mytvsuper.com.mp/Smart.php?id=phoenixtv_hd$LR•IPV4『线路2』
凤凰卫视,http://eu.huohuoaa.tech:1025/Smart.php?id=phoenixtv_hd$LR•IPV4『线路3』
凤凰卫视,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd$LR•IPV4『线路4』
凤凰卫视,http://122.152.202.33/s/81a8a44f/index.m3u8?id=15$LR•IPV4『线路5』
凤凰卫视,http://221.7.175.154:8445/tsfile/live/1020_1.m3u8$LR•IPV4『线路6』
凤凰卫视,http://221.7.175.154:8445/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路7』
凤凰卫视,http://120.198.101.106:9901/tsfile/live/1062_1.m3u8?key=txiptv$LR•IPV4『线路8』
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680-167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0$LR•IPV4『线路1』
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0$LR•IPV4『线路2』
香港卫视,http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv$LR•IPV4『线路3』
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8$LR•IPV4『线路4』
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv$LR•IPV4『线路5』
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639$LR•IPV4『线路6』
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0$LR•IPV4『线路7』
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&amp;wsIPSercert=8de23d0849e78e3b16ec92a809235421&amp;wsMonitor=0$LR•IPV4『线路8』
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639&wsIPSercert=6f8d45434604e7d22f5b0abbc0231d01&wsMonitor=0$LR•IPV4『线路9』
香港卫视,http://player.cntv.cn/standard/live_HLSDRM20180606.swf?ChannelID=xianggangweishi&P2PChannelID=pd://cctv_p2p_hdxianggangweishi$LR•IPV4『线路10』
香港卫视,https://piccpndks.v.kcdnvip.com/audio/xianggangweishi_2.m3u8$LR•IPV4『线路11』
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8$LR•IPV4『线路12』
香港卫视,http://anren.live/HK/BSJDUFpB.m3u8$LR•IPV4『线路13』
TVBS欢乐,http://50.7.234.10:8278/tvbshuanle_twn/playlist.m3u8?tid=MBCB7220883472208834&ct=19234&tsum=82bece8e29754b899ffb60e5246dfc74$LR•IPV4『线路1』
TVBS欢乐,http://37.27.111.214:8080/live/24/hls.m3u8$LR•IPV4『线路2』
TVBS欢乐,rtmp://f13h.mine.nu/sat/tv421$LR•IPV4『线路3』
TVBS欢乐,rtmp://60.248.77.83/sat/tv421$LR•IPV4『线路4』
TVBS欢乐,rtmp://9hv9.mine.nu/sat/tv421$LR•IPV4『线路5』
TVBS欢乐,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8532/.m3u8$LR•IPV4『线路6』
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd$LR•IPV4『线路1』
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8$LR•IPV4『线路2』
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8$LR•IPV4『线路3』
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8$LR•IPV4『线路4』
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8$LR•IPV4『线路5』
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8$LR•IPV4『线路6』
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?$LR•IPV4『线路7』
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?$LR•IPV4『线路8』
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8$LR•IPV4『线路9』
TVBS亚洲,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941621&extension=ts&play_token=vFR5CkmzbA$LR•IPV4『线路10』
TVBS亚洲,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571185&extension=ts&play_token=wD7CZpooiF$LR•IPV4『线路11』
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8$LR•IPV4『线路12』
TVBS新闻,http://aktv.top/AKTV/live/aktv/tvbs-1/AKTV.m3u8$LR•IPV4『线路1』
TVBS新闻,http://aktv_stream1.m16tv.cfd/stream/aktv/tvbs-1/AKTV.m3u8$LR•IPV4『线路2』
TVBS新闻,http://aktv.top/AKTV/live/aktv3/null-2/AKTV.m3u8$LR•IPV4『线路3』
TVBS新闻,http://aktv-stream.m16tv.cfd/stream/aktv3/null-2/AKTV.m3u8$LR•IPV4『线路4』
TVBS新闻,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941622&extension=ts&play_token=E9ymAxKoVJ$LR•IPV4『线路5』
TVBS新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4885&tk=e640d0a1bf70$LR•IPV4『线路6』
TVBS新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9815&tk=e503191f8e20$LR•IPV4『线路7』
TVBS新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5422&tk=e640d0a1bf70$LR•IPV4『线路8』
TVBS新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2005&tk=2aca1ad9a849$LR•IPV4『线路9』
TVBS新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9058&tk=7877e7cc41c7$LR•IPV4『线路10』
TVBS新闻,http://61.221.215.25:8800/hls/9/index.m3u8$LR•IPV4『线路11』
TVBS新闻,http://125.227.210.55:8186/VideoInput/play.ts$LR•IPV4『线路12』
TVBS新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8574/.m3u8$LR•IPV4『线路13』
TVBS新闻,http://125.227.210.55:8186/VideoInput/play.ts$LR•IPV4『线路14』
J2,http://fm1077.serv00.net/Smart.php?id=j2_twn$LR•IPV4『线路1』
J2,http://php.jdshipin.com:8880/PLTV/iptv.php?id=j2$LR•IPV4『线路2』
Viutv,https://live.hkdvb.com/hls/live/99.m3u8?token=631170156112507&edge=live.tvfree.sbs$LR•IPV4『线路1』
Viutv,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8$LR•IPV4『线路2』
Viutv,http://122.152.202.33/s/81a8a44f/index.m3u8?id=686$LR•IPV4『线路3』
翡翠台,http://cdn5.1678520.xyz/live/?id=fct$LR•IPV4『线路1』
翡翠台,https://cdn.163189.xyz/live/fct4k/stream.m3u8$LR•IPV4『线路2』
翡翠台,https://cdn5.1678520.xyz/live/live2.1.php?id=j1$LR•IPV4『线路3』
翡翠台,http://v2h.jdshipin.com:80/jade2/jade.stream/chunklist_w100.m3u8$LR•IPV4『线路4』
翡翠台,https://cdn3.163189.xyz/live/fct/stream.m3u8$LR•IPV4『线路5』
翡翠台,http://cdn9.163189.xyz/smt1.1.php?id=jade_twn$LR•IPV4『线路6』
翡翠台,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8$LR•IPV4『线路7』
翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=3&time=20240926215313&ip=111.229.253.40$LR•IPV4『线路8』
翡翠台,https://aktv.top/AKTV/live/aktv/null-16/AKTV.m3u8$LR•IPV4『线路9』
翡翠台,http://aktv_stream1.m16tv.cfd/stream/aktv/null/AKTV.m3u8$LR•IPV4『线路10』
翡翠台,http://aktv.top/AKTV/live/aktv/null/AKTV.m3u8$LR•IPV4『线路11』
翡翠台,http://aktv-stream.m16tv.cfd/stream/aktv/null/AKTV.m3u8$LR•IPV4『线路12』
翡翠台,http://php.jdshipin.com:8880/PLTV/iptv.php?id=fct3$LR•IPV4『线路13』
翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=3&time=20240926215313&ip=111.229.253.40『线路08』$LR•IPV4『线路14』
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct$LR•IPV4『线路15』
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3$LR•IPV4『线路16』
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3&token=512df05ba47edb46400575c93e179adb7981226d414516400ed1d382cb126adc517715d4ccd3a2276bf3c7b72d52f58905225cf0b1cc461b7888443f$LR•IPV4『线路17』
明珠台,http://aktv-stream.m16tv.cfd/stream/aktv/null-2/AKTV.m3u8$LR•IPV4『线路1』
明珠台,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8$LR•IPV4『线路2』
明珠台,http://122.152.202.33/s/81a8a44f/index.m3u8?id=23$LR•IPV4『线路3』
三立台湾,https://cdn.iptv8k.top/dl/jrys.php?id=269&time=20240926215313&ip=111.229.253.40$LR•IPV4『线路1』
三立台湾,http://zb.xmzb.xyz/123.php?id=⚽马上oppppp一三立台湾$LR•IPV4『线路2』
三立台湾,https://haoyunlai.serv00.net/Smartv-1.php?id=sanlitaiwan$LR•IPV4『线路3』
三立台湾,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8521/.m3u8$LR•IPV4『线路4』
三立台湾,p3p://108.181.32.169:38254/64251e5e0003388bea5821c268061bfb$LR•IPV4『线路5』
三立台湾,http://50.7.234.10:8278/sanlitaiwan/playlist.m3u8?tid=MD3D6272113862721138&ct=19344&tsum=67db4abe16d57b8ac1ca573eab42c5e4$LR•IPV4『线路6』
三立台湾,https://stream1.freetv.fun/san-li-tai-wan-6.ctv$LR•IPV4『线路7』
三立台湾,https://stream1.freetv.fun/san-li-tai-wan-5.m3u8$LR•IPV4『线路8』
三立台湾,https://sanlihalive1-a.akamaihd.net/5ffd3a166f7241d9b489b7d7241db96f/ap-northeast-1/4338955585001/profile_0/chunklist.m3u8?hdnea=st=1664678506~exp=9007200919419497~acl=/5ffd3a166f7241d9b489b7d7241db96f/*/profile_0/chunklist.m3u8*~hmac=cfd432e7da8eece68fe4a4da3a3bc08ab1bbc50b147a84c95ae3d4a569e932b1$LR•IPV4『线路9』
无线新闻,http://122.152.202.33/s/81a8a44f/index.m3u8?id=21$LR•IPV4『线路1』
无线新闻,https://edge6a.v2h-cdn.com/enew/enew.stream/chunklist.m3u8$LR•IPV4『线路2』
三立新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8$LR•IPV4『线路1』
三立新闻,http://wo.xiang.lai.ge.bi.jiao.chang.de.yu.ming.wan.wan.jie.xi.bu.zhi.dao.ke.bu.ke.xing.hk3.345888.xyz.cdn.cloudflare.net/gt/aktv.php?variable=null-14$LR•IPV4『线路2』
三立新闻,http://aktv.top/AKTV/live/aktv/null-14/AKTV.m3u8$LR•IPV4『线路3』
三立新闻,https://cdn.iptv8k.top/dl/jrys.php?id=273&time=20240926215313&ip=111.229.253.40$LR•IPV4『线路4』
三立新闻,http://122.117.71.103:8542/三立新闻.m3u8$LR•IPV4『线路5』
三立新闻,http://122.117.71.103:8542/http/61.222.53.250:8081/hls/75/817/ch59.m3u8$LR•IPV4『线路6』
三立新闻,http://zb.xmzb.xyz/123.php?id=⚽马上oppppp一三立INEW$LR•IPV4『线路7』
三立新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8543/.m3u8$LR•IPV4『线路8』
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-3.m3u8$LR•IPV4『线路9』
三立新闻,https://tv.iill.top/4gtv/229$LR•IPV4『线路10』
三立新闻,p3p://108.181.32.169:38254/64251e23000bcd04ea573d7c0f0a002e$LR•IPV4『线路11』
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-1.ctv$LR•IPV4『线路12』
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-4.m3u8$LR•IPV4『线路13』
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-6.m3u8$LR•IPV4『线路14』
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-5.ctv$LR•IPV4『线路15』
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-6.ctv$LR•IPV4『线路16』
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=291&time=20240926215313&ip=111.229.253.40$LR•IPV4『线路1』
纬来体育,http://aktv.top/AKTV/live/aktv3/null-1/AKTV.m3u8$LR•IPV4『线路2』
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=292&amp;time=20240926215313&amp;ip=111.229.253.40$LR•IPV4『线路3』
纬来体育,http://aktv_stream1.m16tv.cfd/stream/tuntun/null/AKTV.m3u8$LR•IPV4『线路4』
纬来体育,http://live4play.uk/livehttpplay?channel_id=20120$LR•IPV4『线路5』
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=292&time=20240926215313&ip=111.229.253.40$LR•IPV4『线路6』
纬来体育,http://aktv_stream1.m16tv.cfd/stream/aktv3/null-1/AKTV.m3u8$LR•IPV4『线路7』
纬来体育,https://pixman.mytvsuper.com.mp/Smart.php?id=videolandsport$LR•IPV4『线路8』
纬来体育,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1978&tk=e640d0a1bf70$LR•IPV4『线路9』
纬来体育,http://eu.huohuoaa.tech:1025/Smart.php?id=videolandsport$LR•IPV4『线路10』
纬来体育,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2056&tk=e640d0a1bf70$LR•IPV4『线路11』
纬来育乐,rtmp://f13h.mine.nu/sat/tv701$LR•IPV4『线路1』
纬来育乐,rtmp://220.130.201.73/sat/tv701$LR•IPV4『线路2』
纬来育乐,p3p://167.114.175.6:55331/6214bdc7000061300401d77e20cc43d8$LR•IPV4『线路3』
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=220&time=20240926215313&ip=111.229.253.40$LR•IPV4『线路1』
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=221&amp;time=20240926215313&amp;ip=111.229.253.40$LR•IPV4『线路2』
东森综合,http://live4play.uk/livehttpplay?channel_id=20104$LR•IPV4『线路3』
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=221&time=20240926215313&ip=111.229.253.40$LR•IPV4『线路4』
东森综合,http://eu.huohuoaa.tech:1025/Smart.php?id=ettvzhonghe$LR•IPV4『线路5』
东森综合,http://122.117.71.103:8523/东森综合.m3u8$LR•IPV4『线路6』
东森综合,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvzhonghe$LR•IPV4『线路7』
东森综合,https://haoyunlai.serv00.net/Smartv-1.php?id=ettvzhonghe$LR•IPV4『线路8』
东森综合,p3p://108.181.32.169:38254/64253f6e0002d287ead9482831323a6d$LR•IPV4『线路9』
东森综合,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8524/.m3u8$LR•IPV4『线路10』
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40$LR•IPV4『线路1』
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$LR•IPV4『线路2』
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8$LR•IPV4『线路3』
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=217&time=20240926215313&ip=111.229.253.40$LR•IPV4『线路4』
东森超视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9639&tk=e640d0a1bf70$LR•IPV4『线路5』
东森超视,http://eu.huohuoaa.tech:1025/Smart.php?id=ettvsuper$LR•IPV4『线路6』
东森超视,http://122.117.71.103:8524/东森超视.m3u8$LR•IPV4『线路7』
东森超视,http://110.53.52.63:8888/newlive/live/hls/51/live.m3u8$LR•IPV4『线路8』
东森超视,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvsuper$LR•IPV4『线路9』
东森超视,rtmp://f13h.mine.nu/sat/tv331$LR•IPV4『线路10』
东森超视,rtmp://116.93.98.236/sat/tv331.flv$LR•IPV4『线路11』
东森超视,rtmp://60.248.77.83/sat/tv331$LR•IPV4『线路12』
东森电影,https://cdn.iptv8k.top/dl/jrys.php?id=231&time=20240926215313&ip=111.229.253.40$LR•IPV4『线路1』
东森电影,http://live4play.uk/livehttpplay?channel_id=20077$LR•IPV4『线路2』
东森电影,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvmovie$LR•IPV4『线路3』
东森电影,http://50.7.234.10:8278/ettvmovie/playlist.m3u8?tid=MBDB9268852192688521&ct=19254&tsum=7514b50ebc2e4b06f2e402578d0ac996$LR•IPV4『线路4』
东森电影,http://50.7.234.10:8278/ettvmovie/playlist.m3u8?tid=MDED1943740419437404&ct=19225&tsum=120834a4218c4b5c3bb19efb8116f859$LR•IPV4『线路5』
东森电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9901&tk=e640d0a1bf70$LR•IPV4『线路6』
东森电影,http://eu.huohuoaa.tech:1025/Smart.php?id=ettvmovie$LR•IPV4『线路7』
东森电影,http://1b6467f415.iok.la:9931/tsfile/live/1043_1.m3u8$LR•IPV4『线路8』
东森电影,p3p://108.181.32.169:38254/64253899000a078deabe99ff587050b0$LR•IPV4『线路9』
东森电影,http://162.19.247.76:22222/live/dsdyt/index.m3u8$LR•IPV4『线路10』
东森电影,http://50.7.238.114:8278/ettvmovie/playlist.m3u8?tid=MBDB9268852192688521&ct=19254&tsum=7514b50ebc2e4b06f2e402578d0ac996$LR•IPV4『线路11』
东森电影,https://stream1.freetv.fun/dong-sen-dian-ying-3.m3u8$LR•IPV4『线路12』
靖天资讯,https://cdn.iptv8k.top/dl/jrys.php?id=315&time=20240926215313&ip=111.229.253.40$LR•IPV4
少儿频道,#genre#
东森幼幼,http://50.7.234.10:8278/yoyo_twn/playlist.m3u8?ct=17874&tid=m84c9b210bc7f11269156&tsum=51340c8fb7ca02ab978ee0791843501d$LR•IPV4『线路1』
东森幼幼,http://122.117.71.103:8515/http/61.222.53.250:8081/hls/63/805/ch09.m3u8$LR•IPV4『线路2』
东森幼幼,p3p://167.114.175.6:55331/62c9a6bb000ac34dc6a767036c5f3878$LR•IPV4『线路3』
黑莓动画,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5767&tk=a0c4f6cfaba3$LR•IPV4『线路1』
黑莓动画,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2912&tk=e503191f8e20$LR•IPV4『线路2』
